disposition,period,duration,depth,radius,equilibrium_t,insolation,stellar_temp,stellar_radius,stellar_logg,midpoint,ra,dec,magnitude,distance,label
PC,6.5433068,3.114,26297.0,16.0666,887.0,102.868,5295.0,1.07,4.34,2460468.090924,250.44698,14.772788,13.3053,557.43,1
PC,1.1376981,1.02,1217.0,2.77467,1204.0,349.377,4244.0,0.74,4.52,2460478.124385,92.381859,85.820703,12.6106,177.343,1
PC,0.5289141,1.087,2503.0,6.67772,2147.0,3529.75,5739.6,1.34,4.2,2460479.275372,263.053897,14.26805,12.7353,625.682,1
PC,23.2471066,2.031,12754.0,13.9025,479.0,8.76779,5839.1,1.01,4.45,2460411.471118,246.09856,32.029436,13.0371,578.77,1
PC,28.4664618,5.958,4267.0,9.21955,684.0,36.4134,5888.0,1.54,4.09,2460452.349237,17.742424,82.221473,12.2041,544.981,1
PC,1.3473988,0.444,11164.0,9.67861,590.0,20.22,3576.0,0.64,4.6158,2460478.300226,256.753952,38.784588,13.7182,207.933,1
PC,1.3432587,1.534,2215.0,3.99294,1413.0,663.13,5031.1,0.87,4.48,2460479.465086,254.146881,22.569607,12.1285,245.173,1
CP,2.6520679,1.53,126188.0,11.2606,555.0,15.7673,3247.0,0.34,4.88,2460475.347656,244.738466,19.175812,14.8294,126.126,2
CP,19.2879579,2.1841643,4773.5508832,1.7145308,235.0427129,0.7212871,3075.0,0.229824,4.438,2458327.552087,113.852328,-73.577409,13.5308,42.4048,2
PC,0.8818115,1.558,2067.0,9.47171,2256.0,4304.47,6571.0,2.14,3.91,2460478.398152,19.247141,71.093647,13.085,1276.55,1
PC,7.1467369,3.913,1157.0,3.63858,1255.0,412.052,6252.0,1.15,4.4,2460466.65721,69.641701,74.30934,11.5576,350.869,1
PC,3.1875721,1.825,4278.0,10.504179950000001,1175.80398775,355.909,5788.7,1.23,4.33418,2460475.218903,10.212378,71.364782,11.878,370.553,1
PC,27.6174987,4.509,2176.0,3.92928,569.0,17.4356,5469.0,0.9,4.51,2460435.799232,190.256094,88.082025,12.1854,293.366,1
PC,8.8600515,2.493,10563.0,9.20623,722.0,45.247,5481.0,0.97,4.45,2460464.049893,264.570314,15.213537,11.9445,299.123,1
PC,3.8949005,2.171,1071.0,2.15693,914.0,116.253,4718.0,0.67,4.66,2460477.353609,12.445448,79.287855,11.8389,144.751,1
PC,1.9299641,0.37,26801.0,11.758,366.0,2.99687,3554.0,0.46,4.78,2460478.565091,45.280234,69.916053,14.6049,181.369,1
PC,1.1838063,1.233,1853.0,9.29553,2453.0,6017.49,8996.0,2.11,4.14,2460422.722728,318.005408,59.032739,12.3132,1075.54,1
PC,3.338577,3.519,3620.0,11.9188,1965.0,2475.81,7482.0,2.13,4.02,2460423.52283,334.678618,53.781393,13.1238,1622.57,1
PC,8.8922064,3.709,5250.0,10.504179950000001,1175.80398775,355.909,5788.7,1.23,4.33418,2460418.158216,342.520534,58.906174,12.492,900.701,1
FP,0.83707,2.497,2745.5,2.98849,1998.0,2645.93,3776.0,0.52,4.72,2458518.10991,136.238912,-18.502674,12.4268,88.8248,0
PC,3.0825102,3.708,4011.0,10.2259,1676.0,1312.39,6001.8,1.69,4.33418,2460571.181382,342.052268,47.170483,12.934,746.634,1
PC,3.8285502,5.248,2531.0,12.7621,2121.0,3360.36,7075.0,2.8,3.74,2460417.120955,337.314049,56.014714,11.951,736.113,1
PC,8.6393678,2.325,22505.0,8.17498,444.0,6.46156,3468.0,0.56,4.68,2460555.536835,314.724621,59.595297,14.4397,370.553,1
PC,5.3913891,1.995,4086.0,4.28654,832.0,79.5918,5179.0,0.71,4.68,2460414.450374,341.716965,54.011837,11.2584,137.3,1
FP,736.5528811,4.735,1432.0,3.13923,192.0,0.22955,5659.0,0.86,4.57,2460087.796502,210.09769,-61.7412,9.8447,108.2,0
KP,3.2509657,3.2261161,7218.2612358,12.8297161,1493.2819769,1175.136445,5757.0,1.49959,4.09896,2460534.504554,300.102351,45.762192,14.1223,1188.0,2
PC,12.9228111,1.5980207,8723.2564459,2.1004549,264.5773396,1.1580614,3166.0,0.223377,5.02476,2460537.646846,320.680636,8.889398,13.123,35.4153,1
PC,13.723753,2.3593878,3129.0813648,7.707781,937.0740086,182.2286132,6374.4,1.34911,4.28178,2460563.749169,0.099291,16.493828,11.8246,502.982,1
KP,1.7497746,1.8691036,29973.7051609,15.5589079,1265.305351,605.7624942,5087.0,0.856841,4.50322,2460560.085062,348.494793,8.761079,11.3819,174.818,2
PC,3.4375711,3.9255437,10435.0708429,15.0290201,1454.0652473,1056.4685689,5874.0,1.43119,4.15198,2460560.150984,351.05469,36.817566,11.908,467.151,1
FP,0.53079,1.238,1113.07,10.504179950000001,1557.0,977.343,3788.4,1.23,4.87,2458518.26617,147.970536,2.116647,11.4407,34.7229,0
PC,1.917096,1.0402081,4017.0792074,3.5741192,747.7884464,73.898565,3653.0,0.523126,4.71723,2460234.779918,117.974778,21.339953,12.8317,106.54,1
PC,23.5367004,5.715,443.0,3.3862,989.0,158.942,7487.0,1.69,4.22,2460577.801284,338.015396,49.15674,8.98453,218.03,1
PC,2.7547949,2.2653165,1434.2026954,3.7424744,1235.7366017,551.092681,5531.0,0.977544,4.44591,2460585.788869,8.73548,17.056391,11.5702,254.558,1
FP,0.6257352,0.8361985,13403.1636987,9.1590642,1155.1130109,420.7449426,3718.0,0.593043,4.6571,2460584.788484,347.956369,65.229824,13.3892,161.939,0
PC,4.2422767,2.8605497,4728.4740947,14.4051573,1630.9939837,1672.3625665,6223.0,1.92379,3.94893,2460586.04538,351.681768,50.052375,11.6951,624.168,1
PC,2.9944941,3.621007,2479.3671334,15.498003,2594.393374,10706.9138368,7465.0,3.0202899,3.71,2460607.53278,356.316355,53.750777,9.54026,465.072,1
PC,4.1164112500000005,4.281,15884.0,10.7825,495.0,10.0394,4122.8,0.84,4.4,2459835.668518,345.349833,32.949691,10.4361,69.3535,1
PC,6.8434236,3.179,767.0,2.93142,1183.0,325.891,6060.0,1.14,4.38,2460584.132916,337.663459,12.556345,9.94212,165.19,1
PC,5.2169076,2.299,334.0,2.0097,1037.0,192.44,5966.0,1.1,4.39,2460581.426091,337.653386,11.892662,8.3898,78.2804,1
PC,2.7384363,3.018,871.0,10.4314,1348.0,549.707,4964.0,3.56,4.33418,2460581.193199,311.011623,45.835325,10.3065,402.817,1
PC,3.2607791,3.152,574.0,3.18123,1556.0,973.545,5975.0,1.39,4.19,2460582.91736,336.652468,21.460785,10.3767,244.502,1
PC,5.1794403,4.628,796.0,5.8283,1469.0,773.896,5946.0,2.21,3.78,2460583.260996,337.67535,9.158174,10.3618,355.502,1
PC,14.7126653,3.56,305.0,2.08605,818.0,74.4061,6156.0,1.34,4.25,2460563.963848,359.262122,9.784659,8.1891,91.8327,1
PC,10.5739387,3.484,493.0,4.60829,1175.80398775,590.803,9088.0,2.3,4.33418,2460602.073075,335.623102,58.083092,9.504,320.872,1
PC,1.1976555,1.257,303.0,1.53572,1535.0,922.814,5598.9,0.91,4.52,2460608.104995,2.494564,18.77383,9.70916,105.18,1
PC,2.6881318,0.9223764,22717.9494983,3.537073,463.3111771,10.8896046,3244.0,0.232947,5.01029,2460611.292588,42.823804,30.281303,14.1398,59.6029,1
PC,1.7024504,2.913,8210.0,16.0263,1970.0,2502.63,6026.0,2.0,3.88,2460506.050366,288.686,-11.382517,12.4401,756.615,1
PC,2.1570981,1.688,8963.0,10.504179950000001,1175.80398775,355.909,5788.7,1.23,4.33418,2460504.187865,283.864186,18.964689,13.38,711.451,1
PC,4.773664,3.987,9489.0,10.504179950000001,1175.80398775,355.909,5788.7,1.23,4.33418,2460500.980635,275.009695,11.21051,12.2275,640.184,1
PC,2.8890956,2.232,36105.0,12.4627,867.0,94.1363,3643.0,0.59,4.66,2460503.943244,273.037898,2.188262,13.8273,192.09,1
FP,4.109953,4.641,434.0,1.81345,1601.0,1091.8,5653.0,0.97,4.46,2460007.695053,128.144178,-36.346818,9.0349,84.7306,0
PC,4.1223508,3.103,9275.0,11.9742,1337.0,532.039,6116.7,1.28,4.33418,2460498.570097,268.642503,11.678194,11.854,370.553,1
PC,5.6604695,4.651,3523.0,8.32101,1340.0,536.569,5711.0,1.6,4.04,2460497.252216,266.981369,22.543736,12.4188,636.574,1
PC,16.3425332,3.985,748.0,3.45358,1325.0,512.943,5946.0,0.95,4.52,2460492.948027,281.245834,44.067393,10.3691,166.363,1
FP,5.4934218,3.658,18470.0,17.1065,1192.0,335.209,6028.0,1.25,4.29,2460495.627524,268.665324,3.68699,11.9742,421.48,0
PC,4.167309,4.056,7537.0,12.5792,1625.0,1160.33,6552.0,1.59,4.17,2460499.275203,271.876724,11.330061,12.5502,828.804,1
PC,3.8242663,2.337,20057.0,13.0807,1010.0,173.28,5211.0,1.0,4.39,2460498.7426,269.093655,-0.491936,12.8559,336.71,1
PC,2.7998534,1.415,27117.0,12.343,755.0,54.1418,4412.0,0.73,4.55,2460503.962418,263.018737,34.379808,13.3874,275.204,1
PC,2.5122863,2.23,11307.0,15.8933,1484.0,806.804,6156.0,1.53,4.14,2460501.95525,276.899502,5.453143,13.0147,754.266,1
PC,4.2271814,3.25,15027.0,13.559,1270.0,433.056,5913.0,1.2,4.31,2460501.081878,280.261211,28.442042,13.0084,661.423,1
PC,3.1540886,1.662,23864.0,11.8788,803.0,69.3081,4521.0,0.74,4.55,2460500.30979,284.563342,-12.472988,13.1385,253.784,1
FP,3.16043,1.922,203.33,2.38866,1388.0,616.95,6482.3,1.52,4.21,2458494.08915,118.037196,-37.799016,8.8154,151.634,0
PC,5.0660693,2.042,18438.0,12.5338,827.0,77.8993,5269.0,1.0,4.4,2460500.369706,288.992867,-10.525068,13.3775,492.764,1
PC,7.2229767,4.132,16049.0,10.504179950000001,1061.0,210.76,5753.1,1.23,4.33418,2460501.339233,269.537642,38.475868,13.129,532.126,1
PC,7.7600907,1.477,16068.0,16.1727,640.0,27.9358,5940.0,1.27,4.27,2460491.080651,268.053549,39.591927,13.3328,848.758,1
PC,5.7351935,2.927,18384.0,9.87741,900.0,108.999,5042.0,0.77,4.59,2460502.668438,267.339012,12.649502,13.4285,375.023,1
PC,3.8080897,2.916,8079.0,11.3715,1382.0,606.114,6343.0,1.38,4.26,2460532.059652,301.736864,-8.701088,11.5415,425.046,1
PC,3.4844157,2.963,11801.0,11.7346,1362.0,572.114,5917.0,1.11,4.38,2460524.417105,296.828282,13.119724,13.335,694.793,1
PC,3.5689392,0.9,3138.0,7.89993,823.0,76.3043,6326.0,1.35,4.28,2460532.55643,284.597795,38.145812,12.6594,730.775,1
PC,12.0080349,4.649,2736.0,7.16846,1175.80398775,211.426,6554.0,1.5,4.33418,2460524.501577,295.712167,14.194223,11.0587,387.323,1
PC,3.6366231,3.385,8385.0,12.4438,1441.0,717.115,5978.0,1.44,4.16,2460529.165726,300.258294,13.392295,12.4574,620.15,1
PC,2.6343177,4.765,3792.0,13.5381,2563.0,7168.32,7495.0,2.39,3.92,2460529.881502,288.208639,28.950899,12.6037,1488.49,1
PC,12.2877358,4.445,315.0,2.09232,935.0,127.181,6008.62,1.3,4.21807,2460144.557795,63.199385,-64.347805,10.1805,206.294,1
PC,2.2609143,1.972,3320.0,13.2504,1821.0,1826.44,6453.0,2.2,4.33418,2460530.938115,311.73374,1.824063,12.0768,975.125,1
PC,10.548504,2.901,7496.0,7.83737,717.0,44.0719,5421.0,0.92,4.48,2460533.070197,308.295413,10.706462,12.2983,322.309,1
PC,75.6979471,6.261,6920.0,6.79508,390.0,3.85902,5422.0,0.91,4.49,2460572.944785,286.125676,59.85935,12.5661,368.476,1
PC,36.9870862,3.771,5950.0,8.83849,558.0,16.1862,6110.1,1.14,4.38,2460475.688854,281.454859,40.830761,12.5392,543.434,1
PC,8.9093753,4.595,9278.0,13.9451,1148.0,289.201,6375.0,1.65,4.11,2460517.837184,296.93748,-3.802666,12.8891,884.34,1
PC,2.7705702,2.502,10283.0,10.504179950000001,1175.80398775,355.909,5788.7,1.23,4.33418,2460528.863508,313.272302,-7.474875,12.368,637.06,1
PC,3.1243759,3.93,6498.0,12.9639,1579.0,1034.01,5477.0,1.71,3.95,2460532.675988,291.820807,12.282756,12.9812,635.773,1
PC,3.9859545,3.729,6488.0,13.1539,1357.0,563.839,5566.0,1.71,3.96,2460530.653241,305.033226,-6.073279,12.3942,647.965,1
PC,4.9030173,3.098,4872.0,11.3707,1143.0,284.216,5663.0,1.64,4.01,2460528.877221,299.229685,23.001848,12.0952,552.389,1
PC,2.9069573,1.568,12330.0,13.8539,1144.0,285.031,5744.0,1.22,4.28,2460532.39306,293.952459,-9.613936,11.9146,329.719,1
PC,15.3004892,3.1952319,1265.2897827,2.3968761,518.5040418,17.0816408,4082.0,0.660762,4.63162,2458339.134431,62.379568,-62.850656,11.9755,57.6851,1
FP,7.8365317,2.271,4532.0,16.9425,986.0,157.252,6167.0,2.21,3.82,2460525.487115,304.097356,11.829675,11.86,747.966,0
PC,1.6233128,2.169,22087.0,10.504179950000001,1175.80398775,355.909,5788.7,1.23,4.33418,2460530.577486,297.606918,2.067149,13.3537,938.775,1
PC,5.1869453,4.736,2193.0,10.1814,1576.0,1024.95,6018.0,2.59,3.66,2460525.773378,311.10033,3.037627,11.7068,816.499,1
PC,5.3384038,3.152,4170.0,13.2522,1245.0,399.203,6250.7,2.1,3.88,2460532.148419,280.255525,38.209442,13.325,1510.58,1
PC,5.5698339,3.807,4318.0,8.79181,1589.0,1060.74,6500.0,1.48,4.22,2460524.480696,312.205584,5.082423,12.0776,633.285,1
PC,9.7461668,4.218,3751.0,8.3598,1071.0,218.681,6319.0,1.6,4.13,2460515.96761,288.713507,9.949236,11.8425,468.929,1
PC,3.5191197,3.162,11040.0,10.504179950000001,1175.80398775,355.909,5788.7,1.23,4.33418,2460524.612751,284.1848,20.025821,13.0054,713.119,1
PC,2.3593338,2.092,10088.0,10.8435,1546.0,949.236,6613.0,1.1,4.49,2460529.786285,301.044722,23.66691,12.9248,648.745,1
PC,2.9324083,2.758,10392.0,13.5533,1883.0,2087.79,7696.0,1.44,4.38,2460528.227293,288.257373,13.150781,12.9816,653.857,1
PC,16.7880823,2.882,11919.0,10.504179950000001,1175.80398775,355.909,5788.7,1.23,4.33418,2460530.325697,304.728757,20.391709,13.018,1230.4,1
PC,1.4178596,1.452,204.0,1.10894,1284.0,452.395,4907.96,0.76,4.57809,2460192.912711,103.243335,-70.641686,10.0686,80.9812,1
PC,4.3041912,2.64,19405.0,12.2161,925.0,121.87,4856.0,0.91,4.42,2460530.797207,298.647053,-8.656845,13.4721,421.043,1
PC,11.0658881,2.254,13656.0,16.7803,721.0,45.0942,5617.0,1.4,4.14,2460531.193621,289.7986,28.916802,12.8434,644.029,1
PC,3.3221412,1.052,63580.0,20.0829,472.0,8.30847,3300.0,0.46,4.77,2460528.404538,309.521934,8.418013,14.0292,370.553,1
PC,3.8413801,3.631,11058.0,10.504179950000001,1175.80398775,355.909,5788.7,1.23,4.33418,2460530.610836,291.569277,32.648702,13.1494,1009.3,1
PC,3.4202745,3.766,7438.0,11.984,1610.0,1117.08,6095.0,1.6,4.09,2460532.544337,300.418972,11.370499,12.6402,811.163,1
PC,3.4940194,2.014,8323.0,10.504179950000001,1175.80398775,355.909,5788.7,1.23,4.33418,2460531.032727,284.371343,34.898216,10.84,663.6794,1
PC,4.626302,3.09,11063.0,11.742,1225.0,374.784,5990.0,1.22,4.3,2460529.436692,305.811945,6.004746,13.4732,855.527,1
PC,5.7694396,4.625,5455.0,10.504179950000001,1175.80398775,355.909,5788.7,1.23,4.33418,2460532.468185,297.726141,-5.042412,12.635,521.956,1
PC,3.930467,2.281,19093.0,12.1575,913.0,115.741,4913.0,0.91,4.43,2460526.803768,296.655105,-3.451828,12.5489,265.571,1
PC,14.3938942,3.298,6518.0,11.5455,937.0,127.979,6891.0,1.46,4.28,2460524.13603,311.779447,6.086982,10.88,395.963,1
PC,3.21264,0.6006982,510.1236296,2.0575829,1085.2180486,327.7849685,5330.0,0.88283,4.51,2458382.865527,112.555258,-58.53966,9.7333,95.3452,1
PC,6.8911882,4.811,4518.0,9.10101,1420.0,675.78,6628.0,1.52,4.22,2460532.456668,285.662075,32.036396,12.9258,978.239,1
PC,6.3377947,1.639,9130.0,12.6346,1175.80398775,115.676,5974.0,1.22,4.33418,2460532.793481,305.773054,15.801685,11.629,346.341,1
PC,2.9383886,3.088,13226.0,17.0131,1519.0,883.823,6059.0,1.54,4.12,2460530.42933,287.714735,34.80428,12.371,675.638,1
PC,3.7352012,2.892,14256.0,13.2011,1253.0,410.022,5816.0,1.18,4.32,2460530.263939,276.720157,40.503185,13.434,789.12,1
FP,11.5175506,4.259,12852.0,12.9592,1099.0,242.58,6259.0,1.27,4.32,2460510.057066,297.492646,25.281761,13.1744,675.863,0
PC,1.6877647,2.189,1655.0,5.76677,1949.0,2396.94,6599.0,1.44,4.26,2460530.018458,304.521281,18.961127,11.7356,535.016,1
PC,2.5698331,2.412,10411.0,10.504179950000001,1175.80398775,355.909,5788.7,1.23,4.33418,2460529.280209,287.613884,27.756825,12.9658,582.964,1
FP,6.8782937,4.407,11342.0,14.876,1123.0,264.312,5657.0,1.35,4.18,2460532.301638,305.113423,12.308937,11.3321,322.258,0
PC,3.8148598,1.404,8744.0,12.6261,978.0,152.211,6425.6,1.39,4.27,2460532.255737,283.992095,27.341106,12.9402,830.91,1
PC,6.0387706,1.637,29537.0,6.86956,422.0,5.28643,3374.0,0.41,4.82,2460659.002541,268.920722,67.144145,14.9881,186.949,1
FP,0.9889446,1.681,979.0,7.2993,1175.80398775,33896.0,6173.3,1.5,4.22,2459986.360794,133.964876,-20.274779,10.2658,272.834,0
PC,8.9653531,1.893,7094.0,9.63776,707.0,41.5232,5977.0,1.15,4.36,2460552.910086,315.563942,10.332325,12.2685,471.411,1
PC,11.5588657,2.368,4691.0,5.14186,581.0,19.016,5029.0,0.8,4.56,2460556.207025,308.646655,27.357715,12.4963,260.179,1
PC,1.4207284,1.988,4092.0,5.86248,1762.0,1601.42,5868.0,0.93,4.53,2460557.285603,305.17286,21.980879,13.1872,549.394,1
PC,5.4240992,2.487,2519.0,5.12394,935.0,127.083,5386.0,1.0,4.41,2460549.611028,311.716589,8.872931,11.7715,271.363,1
PC,5.0769983,1.171,3683.0,10.9525,782.0,62.3468,6271.0,1.9,3.97,2460580.975917,326.310844,36.46438,11.8653,630.416,1
PC,1.6831237,1.382,2192.0,10.0219,1469.0,774.318,6264.0,2.0,3.92,2460555.161485,317.558464,35.900058,12.6221,1030.1,1
PC,8.5748036,11.208,795.0,9.07655,1931.0,2309.44,5168.0,3.58,4.33418,2460651.068411,253.294214,57.063011,11.6578,852.266,1
PC,1.0495702,1.54,573.0,3.76017,2006.0,2691.99,6222.0,1.44,4.2,2460584.336274,316.42555,45.579939,11.5276,436.619,1
PC,6.2384297,2.066,13808.0,12.6929,865.0,93.3127,5448.0,1.1,4.34,2460555.634937,308.516047,24.241065,13.033,539.563,1
PC,16.4591808,5.575,4396.0,8.17474,883.0,101.082,5975.0,1.37,4.21,2460570.814668,321.945002,32.584881,12.1708,513.184,1
FP,0.46132,1.32,220.0,1.89253,2983.0,13156.0,6629.0,1.21,4.41,2458492.31313,113.88333,-36.386962,10.1007,206.755,0
PC,6.6308943,1.72,6379.0,10.415,728.0,46.6475,5410.1,1.18,4.27,2460557.305162,331.280755,4.358891,12.2011,394.746,1
PC,2.3273503,1.74,11266.0,13.0392,1288.0,457.84,5957.0,1.31,4.24,2460583.45088,313.418636,47.86839,13.4962,673.445,1
PC,6.4093679,3.114,11126.0,9.96563,1014.0,175.697,5792.0,0.96,4.49,2460555.256621,312.118829,16.407468,12.3598,396.313,1
PC,49.2145201,4.537,3135.0,7.69521,519.0,12.1274,6657.0,1.55,4.21,2460273.197819,299.624335,42.804441,10.7836,378.344,1
PC,10.5637482,2.227,9607.0,10.598,641.0,28.1932,5533.0,1.08,4.36,2460538.176764,314.534806,12.689456,13.4315,650.78,1
PC,4.1723,1.684,46257.0,10.1574,508.0,11.1296,3392.0,0.49,4.75,2460576.091201,318.704018,45.925909,14.0157,143.97,1
PC,3.8789319,4.488,4722.0,10.7771,1175.80398775,1252.01,6148.0,1.3,4.33418,2460552.586115,316.133987,12.642488,11.679,432.431,1
PC,10.3486661,5.78,5059.0,8.85088,1105.0,248.334,5748.0,1.36,4.18,2460594.266726,308.094154,57.134877,13.4182,730.18,1
PC,13.5647678,3.17,10194.0,7.43045,663.0,32.2046,5528.0,0.77,4.33418,2460536.608775,309.05608,22.030123,12.8391,464.942,1
PC,11.656295,2.665,2171.0,2.94972,496.0,10.0605,4004.0,0.66,4.6,2460597.476483,293.484598,57.028438,12.6975,141.905,1
PC,4.7244442,0.999,1480.0,1.97562,441.0,6.29202,3653.0,0.5,4.74,2459245.51846,130.736931,-2.498585,11.0002,42.972,1
PC,0.7499711,1.0576059,441.8866633,1.0797147,1005.0705332,241.1610487,3653.0,0.497204,4.74,2458518.087839,130.736931,-2.498585,11.0002,42.972,1
PC,8.9197222,2.763,4742.0,12.1831,912.0,114.929,6348.0,1.78,4.04,2460546.403491,296.511984,37.4287,12.716,924.716,1
PC,7.1304113,3.081,4490.0,12.869,1006.0,170.387,6014.0,1.93,3.91,2460573.096573,319.758472,51.430695,12.5873,738.872,1
PC,7.5801393,5.019,3799.0,11.334,1237.0,389.626,5860.0,2.16,3.8,2460543.181468,313.091003,16.166785,12.5626,974.98,1
PC,8.908871,1.142,70444.0,8.82119,270.0,0.888904,3267.0,0.31,4.91,2460550.49062,297.6468,35.734048,14.6826,107.811,1
FP,6.1211661,2.501,4248.0,6.22933,1175.80398775,157.1,6011.2,1.02,4.33418,2460558.594989,299.485693,41.118389,12.585,633.994,0
PC,14.2317652,8.372,912.0,8.27506,1186.0,328.667,5914.0,3.21,3.46,2460591.368539,293.082301,56.889553,12.0813,1171.83,1
PC,7.915274,4.614,13798.0,12.1673,1082.0,227.626,5638.0,1.07,4.38,2460543.106593,315.462115,2.456847,13.3795,645.223,1
PC,7.6316525,3.452,30467.0,15.8297,910.0,114.247,5655.0,0.95,4.48,2460552.718219,298.219091,37.773773,13.4783,608.197,1
PC,3.1168715,1.742,31842.0,10.6888,677.0,35.047,3734.0,0.61,4.64,2460555.311247,301.623552,40.771282,14.9114,357.392,1
PC,4.3095502,0.224,17371.0,6.9571,191.0,0.22435,3195.0,0.27,4.97,2460658.637173,256.418119,58.174118,14.654,84.8926,1
PC,5.3346707,3.181,11290.0,11.1383,1056.0,207.179,5509.3,1.07,4.37,2460558.617621,317.01442,2.691209,13.1439,546.966,1
PC,9.0612809,6.985,1732.0,5.2778,1358.0,565.894,5876.0,1.54,4.09,2460540.259174,308.504216,24.188255,11.4542,420.278,1
PC,2.1384533,1.111,1240.0,5.69421,1292.0,463.718,6708.0,1.41,4.29,2460554.876539,319.814146,17.988383,11.2298,426.584,1
PC,10.7994273,4.858,9221.0,8.75386,924.0,121.012,5548.0,0.99,4.44,2460568.169556,327.750007,29.710001,12.7283,434.806,1
PC,3.9258703,2.993,7452.0,10.504179950000001,1175.80398775,355.909,5788.7,1.23,4.33418,2460552.765807,307.020781,30.18179,12.7478,575.709,1
PC,7.9871247,2.382,1897.0,2.82685,614.0,23.6315,4254.0,0.68,4.6,2460554.000941,286.078635,51.023079,12.1096,132.076,1
PC,2.855993,2.734,9706.0,13.1033,1443.0,721.319,5780.4,1.43,4.15,2460557.318845,322.734808,9.98829,12.3769,587.729,1
PC,4.1164112500000005,2.9940024,1351.8684487,4.6946202,404.3434586,6.3171718,6023.2,1.23299,4.05,2458564.817795,176.035412,-9.948864,10.5568,235.665,1
PC,3.776966,3.671,9271.0,18.6742,1788.0,1698.56,6446.0,1.96,3.97,2460581.58444,318.927621,51.246027,12.4646,720.361,1
PC,23.9712428,1.645,2387.0,4.14138,355.0,2.63928,5238.0,0.88,4.5,2460620.739957,280.421214,60.84533,12.2089,282.083,1
PC,10.641726,3.708,10160.0,11.6462,873.0,96.5342,5945.0,1.17,4.34,2460564.802348,322.253333,33.396931,13.4003,770.531,1
PC,3.3202789,3.766,7240.0,12.3769,1719.0,1451.25,6443.0,1.66,4.11,2460554.418528,308.666374,17.881939,12.4712,833.205,1
PC,1.6047466,2.097,5940.0,16.7831,2401.0,5519.73,5972.0,1.28,4.26,2460559.167573,302.221812,40.03413,13.0581,708.537,1
PC,170.3363911,4.173,12411.0,11.6916,264.0,0.817488,5621.0,0.97,4.46,2460536.411577,277.708844,60.451218,12.8771,485.38,1
PC,8.1563148,1.852,12127.0,11.3761,779.0,61.3234,6366.8,1.02,4.33418,2460555.103641,313.383248,5.47318,13.0138,825.989,1
PC,5.2554768,2.109,935.0,2.63423,872.0,96.3543,5298.0,0.86,4.53,2460609.093853,309.272167,55.490972,11.2213,178.749,1
PC,2.7299474,1.104,10021.0,9.63983,863.0,92.4998,5289.0,0.95,4.44,2460556.839056,311.940071,15.302412,12.9491,416.689,1
CP,3.0876297,2.2386246,40411.8142459,13.9011294,798.0423026,95.8571812,4105.0,0.69386,4.438,2458543.868539,149.823667,-27.392817,14.9181,436.176,2
PC,0.6439909,0.645,7794.0,12.6159,1697.0,1377.01,5225.0,0.66,4.74,2460557.356019,316.272964,17.734665,13.0055,300.868,1
PC,21.6836634,2.641,1546.0,10.504179950000001,1175.80398775,355.909,5788.7,1.23,4.33418,2460608.037238,315.492509,58.490747,11.098,89.08046,1
FP,8.1958135,1.182,8230.0,13.5081,643.0,28.4997,6496.0,1.45,4.24,2460555.962026,312.405258,9.845677,12.1245,638.253,0
PC,2.3368358,1.405,5916.0,6.32061,994.0,162.173,4439.0,0.76,4.52,2460557.77568,333.904931,9.078163,10.8249,91.8416,1
PC,3.4977997,0.475,4914.0,9.16409,1175.80398775,11.8757,5209.0,0.92,4.33418,2460553.558312,317.783491,8.411759,12.3846,327.383,1
